week_ending,store_id,sku,qty_sold
2026-03-01,S045,SKU00041,6
2026-02-22,S045,SKU00041,5
2026-04-12,S001,SKU00042,12
2026-04-05,S001,SKU00042,12
2026-03-29,S001,SKU00042,11
2026-03-22,S001,SKU00042,12
2026-03-15,S001,SKU00042,14
2026-03-08,S001,SKU00042,14
2026-03-01,S001,SKU00042,13
2026-02-22,S001,SKU00042,17
2026-04-12,S018,SKU00018,10
2026-04-05,S018,SKU00018,14
2026-03-29,S018,SKU00018,14
2026-03-22,S018,SKU00018,13
2026-03-15,S018,SKU00018,14
2026-03-08,S018,SKU00018,14
2026-03-01,S018,SKU00018,14
2026-02-22,S018,SKU00018,9
2026-04-12,S038,SKU00022,6
2026-04-05,S038,SKU00022,4
2026-03-29,S038,SKU00022,7
2026-03-22,S038,SKU00022,5
2026-03-15,S038,SKU00022,6
2026-03-08,S038,SKU00022,6
2026-03-01,S038,SKU00022,7
2026-02-22,S038,SKU00022,3
2026-04-12,S022,SKU00014,6
2026-04-05,S022,SKU00014,5
2026-03-29,S022,SKU00014,9
2026-03-22,S022,SKU00014,5
2026-03-15,S022,SKU00014,7
2026-03-08,S022,SKU00014,7
2026-03-01,S022,SKU00014,6
2026-02-22,S022,SKU00014,1
2026-04-12,S019,SKU00066,4
2026-04-05,S019,SKU00066,2
2026-03-29,S019,SKU00066,3
2026-03-22,S019,SKU00066,4
2026-03-15,S019,SKU00066,3
2026-03-08,S019,SKU00066,3
2026-03-01,S019,SKU00066,3
2026-02-22,S019,SKU00066,2
2026-04-12,S015,SKU00060,2
2026-04-05,S015,SKU00060,2
2026-03-29,S015,SKU00060,2
2026-03-22,S015,SKU00060,2
2026-03-15,S015,SKU00060,3
2026-03-08,S015,SKU00060,4
2026-03-01,S015,SKU00060,2
2026-02-22,S015,SKU00060,2
2026-04-05,S025,SKU00069,2
2026-03-29,S025,SKU00069,1
2026-03-22,S025,SKU00069,2
2026-03-15,S025,SKU00069,1
2026-03-01,S025,SKU00069,2
2026-04-12,S016,SKU00052,2
2026-04-05,S016,SKU00052,2
2026-03-29,S016,SKU00052,2
2026-03-22,S016,SKU00052,2
2026-03-15,S016,SKU00052,2
2026-03-08,S016,SKU00052,1
2026-03-01,S016,SKU00052,2
2026-02-22,S016,SKU00052,1
2026-03-29,S052,SKU00054,1
2026-03-15,S052,SKU00054,1
2026-03-01,S052,SKU00054,1
2026-04-05,S060,SKU00014,8
2026-03-29,S060,SKU00014,5
2026-03-22,S060,SKU00014,6
2026-03-15,S060,SKU00014,6
2026-03-08,S060,SKU00014,3
2026-03-01,S060,SKU00014,6
2026-02-22,S060,SKU00014,9
2026-04-12,S036,SKU00001,20
2026-04-05,S036,SKU00001,10
2026-03-29,S036,SKU00001,14
2026-03-22,S036,SKU00001,15
2026-03-15,S036,SKU00001,20
2026-03-08,S036,SKU00001,9
2026-03-01,S036,SKU00001,19
2026-02-22,S036,SKU00001,13
2026-04-12,S032,SKU00017,7
2026-04-05,S032,SKU00017,4
2026-03-29,S032,SKU00017,10
2026-03-22,S032,SKU00017,5
2026-03-15,S032,SKU00017,8
2026-03-08,S032,SKU00017,6
2026-03-01,S032,SKU00017,7
2026-02-22,S032,SKU00017,11
2026-04-12,S025,SKU00074,2
2026-04-05,S025,SKU00074,2
2026-03-29,S025,SKU00074,3
2026-03-22,S025,SKU00074,3
2026-03-15,S025,SKU00074,1
2026-03-08,S025,SKU00074,1
2026-03-01,S025,SKU00074,3
2026-02-22,S025,SKU00074,3
2026-04-12,S049,SKU00020,6
2026-04-05,S049,SKU00020,5
2026-03-22,S049,SKU00020,3
2026-03-15,S049,SKU00020,7
2026-03-01,S049,SKU00020,7
2026-04-05,S050,SKU00061,1
2026-03-29,S050,SKU00061,1
2026-03-22,S050,SKU00061,2
2026-03-15,S050,SKU00061,1
2026-03-01,S050,SKU00061,1
2026-02-22,S050,SKU00061,1
2026-04-12,S028,SKU00062,1
2026-03-22,S028,SKU00062,1
2026-03-15,S028,SKU00062,1
2026-04-12,S037,SKU00011,11
2026-04-05,S037,SKU00011,9
2026-03-29,S037,SKU00011,8
2026-03-22,S037,SKU00011,14
2026-03-15,S037,SKU00011,11
2026-03-08,S037,SKU00011,13
2026-03-01,S037,SKU00011,4
2026-02-22,S037,SKU00011,19
2026-04-05,S056,SKU00056,1
2026-03-29,S056,SKU00056,1
2026-03-15,S056,SKU00056,1
2026-03-08,S056,SKU00056,1
2026-04-12,S008,SKU00038,9
2026-04-05,S008,SKU00038,11
2026-03-29,S008,SKU00038,6
2026-03-22,S008,SKU00038,6
2026-03-15,S008,SKU00038,7
2026-03-08,S008,SKU00038,12
2026-03-01,S008,SKU00038,9
2026-02-22,S008,SKU00038,9
2026-04-12,S028,SKU00042,2
2026-04-05,S028,SKU00042,1
2026-03-29,S028,SKU00042,2
2026-03-22,S028,SKU00042,1
2026-03-15,S028,SKU00042,3
2026-03-08,S028,SKU00042,2
2026-03-01,S028,SKU00042,3
2026-02-22,S028,SKU00042,3
2026-04-12,S025,SKU00009,10
2026-04-05,S025,SKU00009,1
2026-03-29,S025,SKU00009,9
2026-03-22,S025,SKU00009,3
2026-03-15,S025,SKU00009,2
2026-03-08,S025,SKU00009,3
2026-03-01,S025,SKU00009,6
2026-02-22,S025,SKU00009,5
2026-04-12,S005,SKU00066,2
2026-04-05,S005,SKU00066,3
2026-03-29,S005,SKU00066,3
2026-03-22,S005,SKU00066,2
2026-03-15,S005,SKU00066,2
2026-03-08,S005,SKU00066,2
2026-03-01,S005,SKU00066,1
2026-02-22,S005,SKU00066,2
2026-04-12,S003,SKU00007,15
2026-04-05,S003,SKU00007,22
2026-03-29,S003,SKU00007,18
2026-03-22,S003,SKU00007,19
2026-03-15,S003,SKU00007,19
2026-03-08,S003,SKU00007,18
2026-03-01,S003,SKU00007,22
2026-02-22,S003,SKU00007,11
2026-04-12,S008,SKU00025,21
2026-04-05,S008,SKU00025,29
2026-03-29,S008,SKU00025,18
2026-03-22,S008,SKU00025,18
2026-03-15,S008,SKU00025,22
2026-03-08,S008,SKU00025,25
2026-03-01,S008,SKU00025,25
2026-02-22,S008,SKU00025,20
2026-04-12,S011,SKU00067,6
2026-04-05,S011,SKU00067,6
2026-03-29,S011,SKU00067,4
2026-03-22,S011,SKU00067,4
2026-03-15,S011,SKU00067,5
2026-03-08,S011,SKU00067,5
2026-03-01,S011,SKU00067,5
2026-02-22,S011,SKU00067,5
2026-04-12,S042,SKU00008,17
2026-04-05,S042,SKU00008,17
2026-03-29,S042,SKU00008,17
2026-03-22,S042,SKU00008,14
2026-03-15,S042,SKU00008,18
2026-03-08,S042,SKU00008,19
2026-03-01,S042,SKU00008,14
2026-02-22,S042,SKU00008,23
2026-04-12,S014,SKU00033,19
2026-04-05,S014,SKU00033,15
2026-03-29,S014,SKU00033,13
2026-03-22,S014,SKU00033,14
2026-03-15,S014,SKU00033,20
2026-03-08,S014,SKU00033,18
2026-03-01,S014,SKU00033,13
2026-02-22,S014,SKU00033,10
2026-04-12,S042,SKU00063,2
2026-04-05,S042,SKU00063,1
2026-03-29,S042,SKU00063,3
2026-03-22,S042,SKU00063,2
2026-03-15,S042,SKU00063,1
2026-03-01,S042,SKU00063,1
2026-02-22,S042,SKU00063,2
2026-04-12,S019,SKU00021,20
2026-04-05,S019,SKU00021,21
2026-03-29,S019,SKU00021,27
2026-03-22,S019,SKU00021,24
2026-03-15,S019,SKU00021,22
2026-03-08,S019,SKU00021,23
2026-03-01,S019,SKU00021,30
2026-02-22,S019,SKU00021,26
2026-04-12,S022,SKU00049,8
2026-04-05,S022,SKU00049,11
2026-03-29,S022,SKU00049,7
2026-03-22,S022,SKU00049,5
2026-03-15,S022,SKU00049,7
2026-03-08,S022,SKU00049,5
2026-03-01,S022,SKU00049,6
2026-02-22,S022,SKU00049,4
2026-04-12,S023,SKU00012,15
2026-04-05,S023,SKU00012,15
2026-03-29,S023,SKU00012,7
2026-03-22,S023,SKU00012,15
2026-03-15,S023,SKU00012,10
2026-03-08,S023,SKU00012,17
2026-03-01,S023,SKU00012,16
2026-02-22,S023,SKU00012,16
2026-04-12,S028,SKU00027,4
2026-04-05,S028,SKU00027,13
2026-03-29,S028,SKU00027,8
2026-03-22,S028,SKU00027,13
2026-03-15,S028,SKU00027,7
2026-03-08,S028,SKU00027,15
2026-03-01,S028,SKU00027,14
2026-02-22,S028,SKU00027,7
2026-04-12,S002,SKU00032,13
2026-04-05,S002,SKU00032,12
2026-03-29,S002,SKU00032,10
2026-03-22,S002,SKU00032,12
2026-03-15,S002,SKU00032,11
2026-03-08,S002,SKU00032,10
2026-03-01,S002,SKU00032,8
2026-02-22,S002,SKU00032,11
2026-04-12,S018,SKU00017,7
2026-04-05,S018,SKU00017,14
2026-03-29,S018,SKU00017,11
2026-03-22,S018,SKU00017,12
2026-03-15,S018,SKU00017,16
2026-03-08,S018,SKU00017,16
2026-03-01,S018,SKU00017,14
2026-02-22,S018,SKU00017,9
2026-04-12,S036,SKU00005,4
2026-04-05,S036,SKU00005,4
2026-03-29,S036,SKU00005,5
2026-03-22,S036,SKU00005,5
2026-03-15,S036,SKU00005,6
2026-03-08,S036,SKU00005,5
2026-03-01,S036,SKU00005,3
2026-02-22,S036,SKU00005,3
2026-04-12,S056,SKU00019,1
2026-04-05,S056,SKU00019,1
2026-03-29,S056,SKU00019,1
2026-03-15,S056,SKU00019,2
2026-03-08,S056,SKU00019,3
2026-03-01,S056,SKU00019,4
2026-02-22,S056,SKU00019,3
2026-04-12,S017,SKU00018,7
2026-04-05,S017,SKU00018,10
2026-03-29,S017,SKU00018,8
2026-03-22,S017,SKU00018,8
2026-03-15,S017,SKU00018,13
2026-03-08,S017,SKU00018,9
2026-03-01,S017,SKU00018,10
2026-02-22,S017,SKU00018,10
2026-04-12,S019,SKU00006,20
2026-04-05,S019,SKU00006,18
2026-03-29,S019,SKU00006,19
2026-03-22,S019,SKU00006,19
2026-03-15,S019,SKU00006,21
2026-03-08,S019,SKU00006,21
2026-03-01,S019,SKU00006,14
2026-02-22,S019,SKU00006,20
2026-04-12,S012,SKU00014,22
2026-04-05,S012,SKU00014,23
2026-03-29,S012,SKU00014,18
2026-03-22,S012,SKU00014,18
2026-03-15,S012,SKU00014,22
2026-03-08,S012,SKU00014,30
2026-03-01,S012,SKU00014,24
2026-02-22,S012,SKU00014,22
2026-04-12,S030,SKU00024,5
2026-04-05,S030,SKU00024,4
2026-03-29,S030,SKU00024,9
2026-03-22,S030,SKU00024,5
2026-03-15,S030,SKU00024,5
2026-03-08,S030,SKU00024,3
2026-03-01,S030,SKU00024,3
2026-02-22,S030,SKU00024,2
2026-04-12,S021,SKU00069,1
2026-04-05,S021,SKU00069,1
2026-03-29,S021,SKU00069,1
2026-03-22,S021,SKU00069,1
2026-03-15,S021,SKU00069,1
2026-03-08,S021,SKU00069,1
2026-03-01,S021,SKU00069,1
2026-02-22,S021,SKU00069,1
2026-04-12,S001,SKU00003,15
2026-04-05,S001,SKU00003,23
2026-03-29,S001,SKU00003,20
2026-03-22,S001,SKU00003,20
2026-03-15,S001,SKU00003,16
2026-03-08,S001,SKU00003,19
2026-03-01,S001,SKU00003,22
2026-02-22,S001,SKU00003,22
2026-04-12,S005,SKU00021,23
2026-04-05,S005,SKU00021,17
2026-03-29,S005,SKU00021,17
2026-03-22,S005,SKU00021,13
2026-03-15,S005,SKU00021,15
2026-03-08,S005,SKU00021,17
2026-03-01,S005,SKU00021,14
2026-02-22,S005,SKU00021,18
2026-04-12,S029,SKU00054,1
2026-04-05,S029,SKU00054,1
2026-03-29,S029,SKU00054,1
2026-03-22,S029,SKU00054,2
2026-03-15,S029,SKU00054,1
2026-03-08,S029,SKU00054,1
2026-03-01,S029,SKU00054,1
2026-02-22,S029,SKU00054,2
2026-04-12,S007,SKU00012,16
2026-04-05,S007,SKU00012,21
2026-03-29,S007,SKU00012,24
2026-03-22,S007,SKU00012,19
2026-03-15,S007,SKU00012,20
2026-03-08,S007,SKU00012,20
2026-03-01,S007,SKU00012,20
2026-02-22,S007,SKU00012,23
2026-04-12,S017,SKU00021,9
2026-04-05,S017,SKU00021,13
2026-03-29,S017,SKU00021,7
2026-03-22,S017,SKU00021,11
2026-03-15,S017,SKU00021,10
2026-03-08,S017,SKU00021,6
2026-03-01,S017,SKU00021,10
2026-02-22,S017,SKU00021,10
2026-04-12,S030,SKU00029,16
2026-04-05,S030,SKU00029,9
2026-03-29,S030,SKU00029,13
2026-03-22,S030,SKU00029,8
2026-03-15,S030,SKU00029,16
2026-03-08,S030,SKU00029,8
2026-03-01,S030,SKU00029,12
2026-02-22,S030,SKU00029,12
2026-04-12,S020,SKU00072,4
2026-04-05,S020,SKU00072,4
2026-03-29,S020,SKU00072,3
2026-03-22,S020,SKU00072,3
2026-03-15,S020,SKU00072,2
2026-03-08,S020,SKU00072,5
2026-03-01,S020,SKU00072,3
2026-02-22,S020,SKU00072,4
2026-04-12,S047,SKU00048,3
2026-04-05,S047,SKU00048,5
2026-03-29,S047,SKU00048,2
2026-03-22,S047,SKU00048,5
2026-03-15,S047,SKU00048,9
2026-03-08,S047,SKU00048,5
2026-03-01,S047,SKU00048,3
2026-02-22,S047,SKU00048,5
2026-04-12,S011,SKU00011,15
2026-04-05,S011,SKU00011,13
2026-03-29,S011,SKU00011,20
2026-03-22,S011,SKU00011,16
2026-03-15,S011,SKU00011,11
2026-03-08,S011,SKU00011,19
2026-03-01,S011,SKU00011,18
2026-02-22,S011,SKU00011,18
2026-04-12,S027,SKU00033,16
2026-04-05,S027,SKU00033,9
2026-03-29,S027,SKU00033,12
2026-03-22,S027,SKU00033,11
2026-03-15,S027,SKU00033,7
2026-03-08,S027,SKU00033,7
2026-03-01,S027,SKU00033,13
2026-02-22,S027,SKU00033,10
2026-03-29,S030,SKU00051,1
2026-03-22,S030,SKU00051,1
2026-03-08,S030,SKU00051,1
2026-03-01,S030,SKU00051,1
2026-04-12,S006,SKU00041,13
2026-04-05,S006,SKU00041,17
2026-03-29,S006,SKU00041,12
2026-03-22,S006,SKU00041,15
2026-03-15,S006,SKU00041,15
2026-03-08,S006,SKU00041,14
2026-03-01,S006,SKU00041,13
2026-02-22,S006,SKU00041,11
2026-04-12,S013,SKU00043,14
2026-04-05,S013,SKU00043,10
2026-03-29,S013,SKU00043,14
2026-03-22,S013,SKU00043,19
2026-03-15,S013,SKU00043,11
2026-03-08,S013,SKU00043,15
2026-03-01,S013,SKU00043,8
2026-02-22,S013,SKU00043,15
2026-04-12,S021,SKU00009,13
2026-04-05,S021,SKU00009,11
2026-03-29,S021,SKU00009,17
2026-03-22,S021,SKU00009,11
2026-03-15,S021,SKU00009,12
2026-03-08,S021,SKU00009,10
2026-03-01,S021,SKU00009,7
2026-02-22,S021,SKU00009,20
2026-04-12,S030,SKU00046,3
2026-04-05,S030,SKU00046,1
2026-03-29,S030,SKU00046,1
2026-03-15,S030,SKU00046,4
2026-03-08,S030,SKU00046,3
2026-03-01,S030,SKU00046,2
2026-02-22,S030,SKU00046,1
2026-04-05,S055,SKU00064,1
2026-03-01,S055,SKU00064,1
2026-04-12,S065,SKU00064,1
2026-03-29,S065,SKU00064,1
2026-03-22,S065,SKU00064,1
2026-03-15,S065,SKU00064,1
2026-04-12,S003,SKU00045,19
2026-04-05,S003,SKU00045,21
2026-03-29,S003,SKU00045,21
2026-03-22,S003,SKU00045,19
2026-03-15,S003,SKU00045,17
2026-03-08,S003,SKU00045,12
2026-03-01,S003,SKU00045,26
2026-02-22,S003,SKU00045,26
2026-03-15,S032,SKU00061,1
2026-04-12,S006,SKU00039,23
2026-04-05,S006,SKU00039,21
2026-03-29,S006,SKU00039,24
2026-03-22,S006,SKU00039,22
2026-03-15,S006,SKU00039,19
2026-03-08,S006,SKU00039,19
2026-03-01,S006,SKU00039,26
2026-02-22,S006,SKU00039,23
2026-04-12,S028,SKU00003,3
2026-04-05,S028,SKU00003,1
2026-03-29,S028,SKU00003,5
2026-03-22,S028,SKU00003,2
2026-03-15,S028,SKU00003,4
2026-03-08,S028,SKU00003,3
2026-03-01,S028,SKU00003,4
2026-02-22,S028,SKU00003,2
2026-04-12,S012,SKU00049,13
2026-04-05,S012,SKU00049,16
2026-03-29,S012,SKU00049,15
2026-03-22,S012,SKU00049,10
2026-03-15,S012,SKU00049,12
2026-03-08,S012,SKU00049,11
2026-03-01,S012,SKU00049,12
2026-02-22,S012,SKU00049,14
2026-04-12,S029,SKU00067,1
2026-03-29,S029,SKU00067,1
2026-03-22,S029,SKU00067,1
2026-03-15,S029,SKU00067,1
2026-03-08,S029,SKU00067,1
2026-03-01,S029,SKU00067,1
2026-02-22,S029,SKU00067,1
2026-04-12,S040,SKU00002,5
2026-04-05,S040,SKU00002,10
2026-03-29,S040,SKU00002,5
2026-03-22,S040,SKU00002,6
2026-03-15,S040,SKU00002,6
2026-03-08,S040,SKU00002,9
2026-03-01,S040,SKU00002,5
2026-02-22,S040,SKU00002,7
2026-04-12,S013,SKU00016,8
2026-04-05,S013,SKU00016,15
2026-03-29,S013,SKU00016,15
2026-03-22,S013,SKU00016,13
2026-03-15,S013,SKU00016,17
2026-03-08,S013,SKU00016,17
2026-03-01,S013,SKU00016,17
2026-02-22,S013,SKU00016,17
2026-04-12,S036,SKU00003,11
2026-04-05,S036,SKU00003,14
2026-03-29,S036,SKU00003,9
2026-03-15,S036,SKU00003,3
2026-03-08,S036,SKU00003,17
2026-03-01,S036,SKU00003,6
2026-02-22,S036,SKU00003,7
2026-04-12,S023,SKU00033,11
2026-04-05,S023,SKU00033,3
2026-03-29,S023,SKU00033,8
2026-03-22,S023,SKU00033,12
2026-03-15,S023,SKU00033,5
2026-03-08,S023,SKU00033,7
2026-03-01,S023,SKU00033,3
2026-02-22,S023,SKU00033,11
2026-04-05,S025,SKU00059,1
2026-03-29,S025,SKU00059,1
2026-03-15,S025,SKU00059,1
2026-03-01,S025,SKU00059,1
2026-04-12,S038,SKU00012,3
2026-04-05,S038,SKU00012,9
2026-03-29,S038,SKU00012,5
2026-03-22,S038,SKU00012,11
2026-03-15,S038,SKU00012,6
2026-03-08,S038,SKU00012,5
2026-03-01,S038,SKU00012,8
2026-02-22,S038,SKU00012,10
2026-04-12,S018,SKU00032,21
2026-04-05,S018,SKU00032,14
2026-03-29,S018,SKU00032,14
2026-03-22,S018,SKU00032,13
2026-03-15,S018,SKU00032,16
2026-03-08,S018,SKU00032,14
2026-03-01,S018,SKU00032,18
2026-02-22,S018,SKU00032,13
2026-04-12,S037,SKU00051,1
2026-04-05,S037,SKU00051,1
2026-03-15,S037,SKU00051,2
2026-03-08,S037,SKU00051,1
2026-03-01,S037,SKU00051,1
2026-02-22,S037,SKU00051,1
2026-04-12,S026,SKU00041,12
2026-04-05,S026,SKU00041,9
2026-03-29,S026,SKU00041,17
2026-03-22,S026,SKU00041,11
2026-03-15,S026,SKU00041,10
2026-03-08,S026,SKU00041,16
2026-03-01,S026,SKU00041,13
2026-02-22,S026,SKU00041,7
2026-04-12,S042,SKU00040,12
2026-04-05,S042,SKU00040,13
2026-03-29,S042,SKU00040,13
2026-03-22,S042,SKU00040,12
2026-03-15,S042,SKU00040,9
2026-03-08,S042,SKU00040,14
2026-03-01,S042,SKU00040,15
2026-02-22,S042,SKU00040,10
2026-04-12,S035,SKU00013,4
2026-04-05,S035,SKU00013,4
2026-03-29,S035,SKU00013,4
2026-03-22,S035,SKU00013,5
2026-03-15,S035,SKU00013,5
2026-03-08,S035,SKU00013,4
2026-03-01,S035,SKU00013,3
2026-02-22,S035,SKU00013,4
2026-04-12,S030,SKU00005,9
2026-04-05,S030,SKU00005,9
2026-03-29,S030,SKU00005,6
2026-03-22,S030,SKU00005,10
2026-03-15,S030,SKU00005,6
2026-03-08,S030,SKU00005,10
2026-03-01,S030,SKU00005,4
2026-02-22,S030,SKU00005,12
2026-04-12,S018,SKU00061,1
2026-04-05,S018,SKU00061,2
2026-03-29,S018,SKU00061,2
2026-03-22,S018,SKU00061,1
2026-03-15,S018,SKU00061,2
2026-03-08,S018,SKU00061,1
2026-03-01,S018,SKU00061,2
2026-02-22,S018,SKU00061,2
2026-04-12,S059,SKU00021,4
2026-04-05,S059,SKU00021,6
2026-03-29,S059,SKU00021,3
2026-03-22,S059,SKU00021,3
2026-03-15,S059,SKU00021,8
2026-03-08,S059,SKU00021,4
2026-03-01,S059,SKU00021,11
2026-02-22,S059,SKU00021,4
2026-04-12,S026,SKU00039,11
2026-04-05,S026,SKU00039,7
2026-03-29,S026,SKU00039,11
2026-03-22,S026,SKU00039,8
2026-03-15,S026,SKU00039,9
2026-03-08,S026,SKU00039,6
2026-03-01,S026,SKU00039,8
2026-02-22,S026,SKU00039,8
2026-04-12,S007,SKU00033,15
2026-04-05,S007,SKU00033,17
2026-03-29,S007,SKU00033,19
2026-03-22,S007,SKU00033,25
2026-03-15,S007,SKU00033,18
2026-03-08,S007,SKU00033,18
2026-03-01,S007,SKU00033,21
2026-02-22,S007,SKU00033,22
2026-04-12,S062,SKU00066,1
2026-04-05,S062,SKU00066,1
2026-03-29,S062,SKU00066,1
2026-03-22,S062,SKU00066,1
2026-03-08,S062,SKU00066,1
2026-02-22,S062,SKU00066,1
2026-04-12,S043,SKU00046,11
2026-04-05,S043,SKU00046,9
2026-03-29,S043,SKU00046,12
2026-03-22,S043,SKU00046,20
2026-03-15,S043,SKU00046,9
2026-03-08,S043,SKU00046,13
2026-03-01,S043,SKU00046,16
2026-02-22,S043,SKU00046,12
2026-04-12,S006,SKU00006,17
2026-04-05,S006,SKU00006,13
2026-03-29,S006,SKU00006,13
2026-03-22,S006,SKU00006,13
2026-03-15,S006,SKU00006,8
2026-03-08,S006,SKU00006,14
2026-03-01,S006,SKU00006,12
2026-02-22,S006,SKU00006,11
2026-04-12,S058,SKU00012,9
2026-04-05,S058,SKU00012,3
2026-03-29,S058,SKU00012,10
2026-03-22,S058,SKU00012,3
2026-03-15,S058,SKU00012,9
2026-03-08,S058,SKU00012,9
2026-03-01,S058,SKU00012,11
2026-02-22,S058,SKU00012,3
2026-04-12,S039,SKU00021,12
2026-04-05,S039,SKU00021,4
2026-03-29,S039,SKU00021,8
2026-03-22,S039,SKU00021,11
2026-03-15,S039,SKU00021,10
2026-03-08,S039,SKU00021,4
2026-03-01,S039,SKU00021,13
2026-02-22,S039,SKU00021,9
2026-04-12,S061,SKU00070,1
2026-04-05,S061,SKU00070,1
2026-03-29,S061,SKU00070,1
2026-03-22,S061,SKU00070,3
2026-03-15,S061,SKU00070,1
2026-03-08,S061,SKU00070,1
2026-02-22,S061,SKU00070,1
2026-04-12,S001,SKU00048,12
2026-04-05,S001,SKU00048,15
2026-03-29,S001,SKU00048,14
2026-03-22,S001,SKU00048,22
2026-03-15,S001,SKU00048,15
2026-03-08,S001,SKU00048,13
2026-03-01,S001,SKU00048,17
2026-02-22,S001,SKU00048,21
2026-04-12,S060,SKU00043,2
2026-04-05,S060,SKU00043,4
2026-03-29,S060,SKU00043,2
2026-03-22,S060,SKU00043,4
2026-03-15,S060,SKU00043,2
2026-03-08,S060,SKU00043,3
2026-03-01,S060,SKU00043,4
2026-02-22,S060,SKU00043,4
2026-04-12,S025,SKU00013,11
2026-04-05,S025,SKU00013,15
2026-03-29,S025,SKU00013,3
2026-03-22,S025,SKU00013,13
2026-03-15,S025,SKU00013,6
2026-03-08,S025,SKU00013,5
2026-03-01,S025,SKU00013,18
2026-02-22,S025,SKU00013,13
2026-04-12,S023,SKU00058,1
2026-04-05,S023,SKU00058,2
2026-03-29,S023,SKU00058,1
2026-03-22,S023,SKU00058,1
2026-03-15,S023,SKU00058,1
2026-03-01,S023,SKU00058,1
2026-02-22,S023,SKU00058,2
2026-04-12,S031,SKU00030,8
2026-04-05,S031,SKU00030,7
2026-03-29,S031,SKU00030,9
2026-03-22,S031,SKU00030,8
2026-03-15,S031,SKU00030,10
2026-03-08,S031,SKU00030,7
2026-03-01,S031,SKU00030,9
2026-02-22,S031,SKU00030,6
2026-04-12,S011,SKU00024,4
2026-04-05,S011,SKU00024,4
2026-03-29,S011,SKU00024,3
2026-03-22,S011,SKU00024,3
2026-03-15,S011,SKU00024,2
2026-03-08,S011,SKU00024,4
2026-03-01,S011,SKU00024,3
2026-02-22,S011,SKU00024,3
2026-04-12,S025,SKU00047,6
2026-04-05,S025,SKU00047,6
2026-03-29,S025,SKU00047,5
2026-03-22,S025,SKU00047,5
2026-03-15,S025,SKU00047,3
2026-03-08,S025,SKU00047,8
2026-03-01,S025,SKU00047,8
2026-02-22,S025,SKU00047,4
2026-04-12,S010,SKU00019,15
2026-04-05,S010,SKU00019,15
2026-03-29,S010,SKU00019,19
2026-03-22,S010,SKU00019,18
2026-03-15,S010,SKU00019,20
2026-03-08,S010,SKU00019,18
2026-03-01,S010,SKU00019,18
2026-02-22,S010,SKU00019,17
2026-04-12,S037,SKU00005,3
2026-04-05,S037,SKU00005,4
2026-03-29,S037,SKU00005,4
2026-03-22,S037,SKU00005,4
2026-03-15,S037,SKU00005,3
2026-03-08,S037,SKU00005,3
2026-03-01,S037,SKU00005,4
2026-02-22,S037,SKU00005,5
2026-04-12,S057,SKU00037,5
2026-04-05,S057,SKU00037,2
2026-03-29,S057,SKU00037,4
2026-03-22,S057,SKU00037,6
2026-03-15,S057,SKU00037,6
2026-03-08,S057,SKU00037,6
2026-03-01,S057,SKU00037,8
2026-02-22,S057,SKU00037,6
2026-04-12,S009,SKU00056,2
2026-04-05,S009,SKU00056,1
2026-03-29,S009,SKU00056,1
2026-03-22,S009,SKU00056,2
2026-03-15,S009,SKU00056,1
2026-03-08,S009,SKU00056,1
2026-03-01,S009,SKU00056,1
2026-02-22,S009,SKU00056,1
2026-04-12,S040,SKU00037,2
2026-04-05,S040,SKU00037,3
2026-03-29,S040,SKU00037,7
2026-03-22,S040,SKU00037,5
2026-03-15,S040,SKU00037,6
2026-03-08,S040,SKU00037,1
2026-03-01,S040,SKU00037,3
2026-02-22,S040,SKU00037,5
2026-04-12,S010,SKU00055,1
2026-04-05,S010,SKU00055,1
2026-03-29,S010,SKU00055,1
2026-03-22,S010,SKU00055,1
2026-03-15,S010,SKU00055,1
2026-03-08,S010,SKU00055,1
2026-03-01,S010,SKU00055,1
2026-02-22,S010,SKU00055,1
2026-04-12,S034,SKU00072,2
2026-04-05,S034,SKU00072,3
2026-03-29,S034,SKU00072,1
2026-03-22,S034,SKU00072,3
2026-03-15,S034,SKU00072,3
2026-03-08,S034,SKU00072,3
2026-03-01,S034,SKU00072,3
2026-02-22,S034,SKU00072,3
2026-04-12,S054,SKU00014,3
2026-04-05,S054,SKU00014,5
2026-03-29,S054,SKU00014,4
2026-03-22,S054,SKU00014,2
2026-03-15,S054,SKU00014,2
2026-03-08,S054,SKU00014,2
2026-03-01,S054,SKU00014,4
2026-02-22,S054,SKU00014,7
2026-04-12,S026,SKU00006,5
2026-04-05,S026,SKU00006,5
2026-03-29,S026,SKU00006,4
2026-03-22,S026,SKU00006,6
2026-03-15,S026,SKU00006,2
2026-03-08,S026,SKU00006,3
2026-03-01,S026,SKU00006,5
2026-02-22,S026,SKU00006,5
2026-04-12,S038,SKU00033,5
2026-04-05,S038,SKU00033,2
2026-03-29,S038,SKU00033,2
2026-03-22,S038,SKU00033,5
2026-03-15,S038,SKU00033,3
2026-03-08,S038,SKU00033,3
2026-03-01,S038,SKU00033,5
2026-02-22,S038,SKU00033,1
2026-04-12,S044,SKU00036,1
2026-04-05,S044,SKU00036,3
2026-03-29,S044,SKU00036,3
2026-03-22,S044,SKU00036,3
2026-03-15,S044,SKU00036,2
2026-03-08,S044,SKU00036,2
2026-03-01,S044,SKU00036,2
2026-02-22,S044,SKU00036,1
2026-04-12,S010,SKU00054,7
